t,p_x_t,p_y_t,p_z_t,v_x_t,v_y_t,v_z_t,u_0_t,u_1_t,u_2_t,u_3_t,res_vdot_x,res_vdot_y,res_vdot_z
12.479988098144531,-1.6247275308123603,-0.8426746004267984,1.0133143773207656,-0.3860760727871151,-0.8357343459115859,-0.0029647281616802935,12894.128955347684,10919.766000883974,11476.310241891919,12427.300445532026,0.20038937459212597,-0.1764064014314672,0.24280637760396556
12.489988088607788,-1.6274655374704539,-0.8343614021068678,1.0130402895526427,-0.37902880028291536,-0.8384925438179764,-0.0029507367815337737,12748.388668195928,10982.487129944653,11534.911204369722,12388.50967869761,0.21867962885518666,-0.13969118473453465,0.2051767263884675
12.499988079071045,-1.6300293539523547,-0.825762915240207,1.0128716077770905,-0.37178982152941176,-0.84123888197527,-0.0029787055309381553,12804.217679317919,10988.369894284808,11441.2409228189,12345.367070955936,0.2832784492662186,-0.142263383864462,0.1748057866246298
12.509988069534302,-1.632670290693123,-0.8169600075582795,1.0128614250526677,-0.364434823304021,-0.8439499932885561,-0.0030455925159518747,12686.381720721372,10960.956303040228,11561.39077936473,12466.191686129923,0.322093020298108,-0.158148970592323,0.2096805329632702
12.519988059997559,-1.6354281058742617,-0.8083491448182845,1.012633706180889,-0.35713296959564295,-0.8465727892366453,-0.0031433171440361464,12651.525846901097,10720.86912258305,11753.248522146117,12558.391335894334,0.30533442467455446,-0.18023326138416557,0.21633873017313365
12.529988050460815,-1.6382732803477014,-0.7995376336195267,1.012396104502891,-0.3494575323244332,-0.8492664253587393,-0.0032697928851587905,12656.998807784752,10723.5489145523,11636.798984678251,12646.375033990007,0.28870868343491796,-0.1703052940982872,0.20421815665597146
12.539988040924072,-1.641016709012073,-0.7910788874988197,1.0121910470034152,-0.34188324847177193,-0.8518625674044921,-0.0034050070973386964,12675.672156680072,10760.579337080568,11613.540495297744,12521.356107505671,0.27123685744576104,-0.13807471987447725,0.15449884824956914
12.549988031387329,-1.64373995250385,-0.7820359428980723,1.0121915180709142,-0.33844350404385576,-0.8530413147871347,-0.0034700976774515334,12777.644362759538,10889.928921041013,11625.942301392974,12432.788789528668,0.24928258583807966,-0.10132814588604216,0.21101321164541284
12.559988021850586,-1.6462828831283025,-0.7732365906456262,1.012147889885673,-0.33735974117171447,-0.8534082587498103,-0.003490749629506278,12753.766434095822,10908.533345438676,11623.97693215647,12416.106192453652,0.2434916169925651,-0.10366881256765906,0.19821246489602745
12.569988012313843,-1.6487442273398494,-0.7644257998943044,1.012044434162764,-0.33423980981494167,-0.8544295655745585,-0.003538909199273684,12685.337465119266,10959.055521750955,11669.39552688553,12406.43348619018,0.24262705000032486,-0.09901323629400774,0.19890753910204104
12.5799880027771,-1.6511407586863172,-0.7553214917001888,1.011812563768705,-0.32652104322239817,-0.856957903941311,-0.003653462706383148,12716.435926195043,11002.322179547074,11662.899334427335,12311.450804804446,0.2700289123152281,-0.0970707597999072,0.18093045584502382
12.589987993240356,-1.6533745605232968,-0.746729913885409,1.0115973235563365,-0.31925859383629157,-0.85928954515777,-0.003732704013450457,12703.285757737998,10868.083257860306,11511.646397420529,12393.27379064143,0.2889628180220889,-0.11104300005200984,0.09365681108561846
12.599987983703613,-1.6557534396792117,-0.7380699426039391,1.0115416047167034,-0.31178559773963394,-0.8616399090480851,-0.00377199373808985,12756.814069161719,10789.185922855097,11565.409421686267,12457.006760893802,0.2608474981093498,-0.08321633895051972,0.13036233688155294
12.60998797416687,-1.657873363105686,-0.7295897825390456,1.011354660077487,-0.30461112055773204,-0.863859056432368,-0.0037668882178951714,12780.626567504027,10834.326204103676,11632.95731137572,12511.989628127565,0.2603118307884928,-0.12046400228812315,0.20629965008474607
12.619987964630127,-1.6601438365979975,-0.7202795912541039,1.0111173211745095,-0.2962435251708629,-0.866401413932721,-0.003701545991904825,12708.60492603446,10785.60726217654,11662.774337538505,12509.064059477829,0.27735295251600023,-0.13961193248639123,0.16375587835069472
12.629987955093384,-1.662453163635919,-0.7110110406720669,1.0110072424801573,-0.28825621272785035,-0.8687882920900749,-0.0035889015051579205,12746.332259595578,10781.315264519282,11585.242118170883,12616.859913416267,0.26424517221445243,-0.1173435285733882,0.19131175083936924
12.63998794555664,-1.6645470545804313,-0.7025159116742762,1.0108327734530265,-0.28068194142934855,-0.8710104604758201,-0.003443777436002023,12767.314451913631,10876.834777022174,11695.907825990485,12615.76481462808,0.2490737917914413,-0.07898896432762698,0.2788486091860602
12.649987936019897,-1.666739829181982,-0.6934516496696917,1.0107271448949693,-0.27731448862244423,-0.8720037702537038,-0.003377002019464448,12758.281646781696,10945.448840764473,11561.150059356003,12450.628827001008,0.24680293163164624,-0.08598961695698754,0.17288657192958315
12.659987926483154,-1.6686696802774608,-0.6848494165328557,1.0106602020403235,-0.2761654986086383,-0.8723394225898392,-0.003351168557247353,12856.065147734937,10977.224939318046,11532.925310755236,12397.000435538246,0.24612901017552424,-0.10019927829675268,0.19414900536343252
12.669987916946411,-1.6706056834151275,-0.6756144651935371,1.0104352804789423,-0.2726157080493605,-0.8733348051692952,-0.0032645158114963714,12764.482496201246,10958.870924364233,11599.776906401125,12505.174359456349,0.27344851076869914,-0.10020601045567476,0.22208527717066695
12.679987907409668,-1.6723620918305433,-0.6666727640466533,1.0101251019771325,-0.2647837652049053,-0.8755363083538099,-0.0030780217166433265,12675.90661840765,10800.040030070797,11656.354518948525,12504.689310244088,0.2987767554933484,-0.07780471841247369,0.14631594621643568
12.689987897872925,-1.6740528395030978,-0.6578597280542341,1.0098076271546235,-0.26063278012722296,-0.8767127046144282,-0.0029776643926541506,12724.722190101322,10835.757787648638,11552.12270738942,12584.728223680704,0.2925557024723384,-0.06345119481125083,0.17417476084089017
12.699987888336182,-1.6760506161714088,-0.6485622197027601,1.0100095349990936,-0.2601123106776024,-0.8768655528847872,-0.002963145479133286,12819.427236333771,10867.11132873703,11617.226096358769,12576.212975839819,0.2576898467888151,-0.07538270734243191,0.2496573566046308
12.709987878799438,-1.6778369097144799,-0.6396175227852222,1.010146761806698,-0.25998255411967286,-0.876887959111451,-0.002960350822118409,12861.432865643523,11002.492240635635,11631.23445178048,12534.636891064078,0.24207223972041692,-0.08245003112272922,0.3075191524630602
12.719987869262695,-1.6794903657816342,-0.6305962724054324,1.0101507756507808,-0.2570036026480902,-0.8776730586117558,-0.0028951638358921143,12778.85465587216,10897.176332351832,11575.945501111673,12425.87654376219,0.2568459885373172,-0.07745855886313432,0.16168505962651752
12.729987859725952,-1.68106584951336,-0.6219432822943403,1.0100485851093723,-0.24952405107062728,-0.8796705813133113,-0.0027327350336659186,12713.505300755085,10902.723912476109,11454.912163064371,12321.507856142296,0.26020945622278835,-0.03993091000933954,0.04221709675417641
12.739987850189209,-1.6825758288091264,-0.6130653566423758,1.0101295144520839,-0.24174344329433692,-0.8816950213000232,-0.0025839862004302496,12650.76762775841,10873.476888133499,11478.655500021743,12381.170271820534,0.2686182695093704,-0.008116704837777045,0.0414433960667749
12.749987840652466,-1.6840995034973536,-0.6037189197414154,1.009958125513435,-0.23367642938163066,-0.8837329883262769,-0.0024564064828336077,12670.051616364335,10870.761838843664,11600.056851750964,12418.561323347609,0.2766803691904942,-0.047879336150389584,0.11925635483798985
12.759987831115723,-1.685428927801388,-0.5946333033910881,1.009761880661609,-0.22600067400869425,-0.885620650621063,-0.0023581026040002686,12606.098165226023,10768.149281233107,11689.870576578785,12547.947809117377,0.29206255032925,-0.0956619611643196,0.15064625243309535
12.76998782157898,-1.68687603501108,-0.5848789202835525,1.0096054632436915,-0.21751649278446175,-0.8876515841456871,-0.0022698354166258063,12662.455154007559,10764.641374341316,11597.924375522663,12469.53777370956,0.29333247618801406,-0.11562818290166478,0.10657314964035712
12.779987812042236,-1.6880627092378204,-0.5764619414559492,1.0094930173603687,-0.21056315353235636,-0.8892765930516651,-0.002206074315500355,12798.54638616527,10885.333122796234,11493.965271700517,12436.59735055024,0.29266773315307293,-0.08397126616159031,0.15915782580153165
12.789987802505493,-1.6893363476890806,-0.5675614302661594,1.0093406894855383,-0.20255413897048596,-0.8911033486362628,-0.00213363093237326,12882.236599463065,10954.467564754414,11464.677263468871,12394.38895183648,0.2802449456386912,-0.044077244987683006,0.19469345171509686
12.79998779296875,-1.690732999854093,-0.558050234193672,1.0093278344583165,-0.19830998953002907,-0.8920626998473273,-0.002094801890986879,12834.913704139832,11003.880995598513,11479.389853372511,12359.257631771878,0.24197000359359833,-0.030210579914522306,0.18202436480065573
12.809987783432007,-1.6918937688368345,-0.5489876143806038,1.0093120531792543,-0.1947178340328458,-0.892847931631415,-0.0020568860425281077,12731.77599529269,10850.572006345625,11584.15874757017,12458.533116587681,0.2455537091450447,-0.051418807872554234,0.16403774349005484
12.819987773895264,-1.6928613626661089,-0.5401375789377592,1.0091586387943112,-0.18734935903050776,-0.8944443971975499,-0.0019734226446036967,12675.700944571403,10832.344749111611,11659.318367951615,12491.267153795263,0.26741398110892556,-0.06298091620272306,0.17942449536258817
12.82998776435852,-1.6938173090567128,-0.53135641801689,1.0089948098783934,-0.1798090932143774,-0.8960353759420733,-0.001872529173649803,12749.742298520103,10859.981466171164,11612.588331617177,12395.726232300849,0.27483227067090943,-0.042220969849323886,0.1628214372103853
12.839987754821777,-1.6947368361054582,-0.5226840615087367,1.008779183633053,-0.17254275642092318,-0.897527007926443,-0.0017562304261680404,12756.365431316803,10970.559648407836,11541.287740111646,12424.980504223031,0.2635881394561834,-0.02038996755567557,0.19072820459609613
12.849987745285034,-1.6956537367182254,-0.5132397831989213,1.0086059893355963,-0.16466313516763795,-0.899103012834959,-0.0016041681236982118,12708.67127088915,10881.084851928757,11665.405976788614,12548.161771886154,0.26806207133096416,-0.044145437248264474,0.23971539466175798
12.859987735748291,-1.6965660816355752,-0.5037503905965699,1.0085568570812762,-0.15716584969445793,-0.9005695572518646,-0.001431350300401414,12756.245568007675,10814.677924745456,11643.248337892175,12558.037724370253,0.26124024529565615,-0.08652220755511436,0.23012259098647697
12.869987726211548,-1.697359434675561,-0.4947395400477712,1.008513973155453,-0.14968429004849537,-0.9020064805347057,-0.0012260888991241187,12850.508627435105,10852.4123315439,11679.694793595585,12590.703447318796,0.25133994455708164,-0.06438012443484276,0.31418714199403425
12.879987716674805,-1.6981197307212925,-0.4853090879845757,1.0084213574713816,-0.14566820992611385,-0.9027731737436162,-0.0011101572244826196,12852.944352547423,10973.257089575034,11487.625312636816,12416.993600479105,0.24450841145189128,-0.04077084266332279,0.20630365566084466
12.889987707138062,-1.698727066686651,-0.4760778238103852,1.0081418898041816,-0.14178349894221862,-0.9035042299633378,-0.0009765648426573476,12807.700108170486,11099.557600979333,11507.737385419576,12289.093646225485,0.2539766752801994,0.0023540161726046116,0.1866838135091894
12.899987697601318,-1.6993719323702083,-0.46704381533740347,1.0080539054317763,-0.13460642125157116,-0.9048511606731765,-0.000719446948871461,12813.13988994533,10988.753884737594,11501.314127286567,12310.979731476082,0.25113511965974966,-0.012756734758594485,0.152562331556741
12.909987688064575,-1.7000201526351366,-0.45785165371498676,1.0079701051764336,-0.13067304146681116,-0.905587600432147,-0.0005760921849435193,12808.441689013373,11091.03990448687,11635.132054600266,12442.97232634693,0.22659572946099293,-0.03667015755353731,0.30048567231749834
12.919987678527832,-1.7004174555856564,-0.4485204506531239,1.0078012897370456,-0.12696224842904266,-0.9062791280589246,-0.00042321729572534773,12744.147753388894,10940.18979686815,11579.372501987009,12452.045614191804,0.24606357984181682,-0.03979826763768904,0.1957778111511099
12.929987668991089,-1.7008481324904097,-0.4392632480957483,1.0076037543845453,-0.11944072775538553,-0.907683166900181,-0.00011025645597857815,12765.132698981404,10907.07651190629,11618.73148148895,12538.094394915675,0.22708960674622658,-0.006915600492677365,0.24498084847705517
12.939987659454346,-1.7011922717760717,-0.4300893293660938,1.0072492009497604,-0.11524216089695115,-0.9084674229915526,6.71267042677278e-05,12749.506643423498,10958.824662974463,11706.91920891738,12511.171144317972,0.19419260798868831,-0.02186003087888061,0.2808055405579285
12.949987649917603,-1.701534550894667,-0.4205501422121963,1.0069558063320463,-0.11182217222722952,-0.9091106108244729,0.00022234734424622307,12826.553785834485,10996.255832963545,11693.08423496259,12516.921055311916,0.18014063151104098,-0.06421062263046831,0.32693909264679527
12.95998764038086,-1.7017739938069056,-0.41121157253709334,1.0069386626749337,-0.10472062271855771,-0.9104504799104671,0.0005478779169787829,12862.25021887328,11064.360215344903,11630.027146579738,12506.85877196722,0.18205932857057971,-0.1282441492640965,0.3409885082642966
12.969987630844116,-1.7020211544596624,-0.4019288726235711,1.0067282502850146,-0.09707196881851088,-0.9119040620470124,0.0009153884226175277,12841.2599773539,11073.088876755726,11667.62453238655,12535.704202075089,0.17715174822226976,-0.13568079692206328,0.36461744853796435
12.979987621307373,-1.7019690275385868,-0.3931423632890376,1.0062499209310702,-0.08957858083502422,-0.9133349303797414,0.0012939571734656285,12817.721002906432,11050.817378694013,11655.734099080059,12424.449347141679,0.20234896423408677,-0.05027492214633468,0.29517356205325235
12.98998761177063,-1.7022147124324063,-0.383796325820309,1.0062259197351164,-0.08209320304106478,-0.9147622496535103,0.0016896026752583658,12801.272833916177,11049.946918758462,11576.185773068977,12426.137620303412,0.17547101401591514,-0.04344537126618554,0.25693591858101233
12.999987602233887,-1.7022589359453313,-0.37426543990843547,1.006293532317857,-0.07452201361174468,-0.9161910810325099,0.0021059201644891873,12821.029399080824,11036.038480573774,11603.419212542976,12476.304511790217,0.18048281468470617,-0.06309101052538232,0.29667766644538673
13.009987592697144,-1.702152714311585,-0.36543401089908867,1.006085701507913,-0.06752876977927186,-0.9174848859224045,0.0025023621032282993,12758.363433706067,10896.175603549707,11806.237061108339,12584.212302436867,0.18141589501111588,-0.06743374489121966,0.34856380167544115
13.0199875831604,-1.7020706646909753,-0.356325106615692,1.0057836137867617,-0.05980164886065119,-0.9188660933650455,0.0029513127486822523,12662.302910659526,10932.396453617026,11680.707222188545,12554.966868848302,0.17268725701683207,-0.026202822886031985,0.25708267847130434
13.029987573623657,-1.7018094754675468,-0.3470920420103664,1.0053304410039896,-0.05475167535332316,-0.9197407592436798,0.003247649783466005,12755.071344170145,11008.556234593583,11567.79968480347,12359.597548325777,0.17775054092421427,-0.0433942714362367,0.19880162105207647
13.039987564086914,-1.7016854981230356,-0.33742249660511614,1.0052584888270966,-0.052043067807649175,-0.9201911475162107,0.0034086700796012235,12746.95894252274,11110.237761730219,11593.813473716707,12409.143557159457,0.161844589571272,-0.08291080047938987,0.26702660803834133
13.049987554550171,-1.7013533335861672,-0.3280024711315789,1.0051060839121357,-0.04948982103496187,-0.9206158313636851,0.0035608778999110776,12746.493429551587,11028.225372820156,11785.858171149916,12518.995695597805,0.179676585825144,-0.11893184172466933,0.36403649864953547
13.059987545013428,-1.70112579588969,-0.3187662563326161,1.0049716662372137,-0.04495723310780397,-0.921340244054054,0.003827164925584246,12796.611855617897,11056.003740884415,11751.931153456828,12534.853570022555,0.1648100301896126,-0.13431028500709555,0.3908472530549467
13.069987535476685,-1.7006935148361653,-0.3095937698024019,1.0047333197174895,-0.0374564295822986,-0.9224932176965925,0.004261831981527799,12903.876943754954,11180.878887681754,11595.23786328525,12451.849756398635,0.17498598645198238,-0.08431109838290637,0.39028839908273005
13.079987525939941,-1.7004193034809794,-0.3004738725882933,1.0047921965575255,-0.030293141652008297,-0.9235424740728483,0.004660519588000861,12832.662550894318,11184.220141234158,11454.110112634155,12341.948284198423,0.1521171447330657,-0.061252366046633575,0.25513574530840366
13.089987516403198,-1.699836170318669,-0.2911645507150809,1.0047193668608532,-0.022911077406596116,-0.9245750083916463,0.005043535510005396,12767.87195223947,11111.579361158758,11607.344835347543,12421.842546718864,0.15653393443995722,-0.07195740336601324,0.2965553203424886
13.099987506866455,-1.6993358695370695,-0.2819074960091595,1.0046528629586644,-0.015595505248881451,-0.9255582092681413,0.005388679647812473,12701.294746214786,10976.586406315122,11726.292450472178,12483.323242608853,0.14634436373716242,-0.07003281321160162,0.29085755852970474
13.109987497329712,-1.6987009905717312,-0.27250422044863926,1.0044833523136882,-0.00788408880029481,-0.9265509779211101,0.0057033355523565905,12668.97401365729,11019.244856251513,11700.059317647532,12468.69472460094,0.1597914009089847,-0.08907730983193723,0.27783834148201275
13.119987487792969,-1.6979445380305778,-0.2629974121328974,1.0040950977274599,-0.00398756667285192,-0.9270472283352099,0.005855093896078557,12672.59605713264,11071.693646937714,11698.289355951723,12434.876993954877,0.16667082106457887,-0.04237387960843643,0.28483390961348454
13.129987478256226,-1.6972388074286566,-0.2538828551570349,1.0038937282864184,-0.00044575624413644224,-0.927471938789591,0.005960991521767265,12715.648830378588,11182.502749802457,11642.09117650501,12398.479845502781,0.1713932704808011,-0.07488946154553908,0.3091565712715658
13.139987468719482,-1.69649966964279,-0.24409975017544955,1.0037385769272669,0.007266812836470382,-0.9283763543408065,0.006170444317856254,12808.12204901196,11160.628703340191,11583.374585226973,12447.825013427348,0.16155230211239557,-0.10774904555785864,0.33931810830976294
13.14998745918274,-1.6957928722903546,-0.23498277704452467,1.0037532438567556,0.01422502345889933,-0.9291440622493975,0.006315825885360713,12835.398402677842,11168.916073574355,11696.833520516022,12458.735581912106,0.13840782862862133,-0.13642824182799193,0.40431924520856927
13.159987449645996,-1.6948054987814394,-0.2259772229935592,1.003595569927201,0.021396373013478104,-0.9298715586901071,0.006421232819439715,12797.026819550874,11269.91086936434,11632.349240070174,12456.680051567037,0.16715036649388593,-0.12026037820848709,0.40032803473896067
13.169987440109253,-1.693798613815059,-0.21713129106746332,1.0034048469772465,0.028595436843365313,-0.9305279331404002,0.006487786446675721,12752.494044202651,11160.195944977433,11689.191287518794,12490.237095722532,0.192774999285515,-0.06227594270667916,0.37500659680546805
13.17998743057251,-1.6928316685764802,-0.20747274610608177,1.003408476413667,0.03607508019829902,-0.9311173158809669,0.006517283569128065,12723.127044043438,11185.676494859183,11686.624479147888,12332.730648439288,0.1846339034785387,-0.07956069015163908,0.2996147035870912
13.189987421035767,-1.6917492859087202,-0.19763972174864963,1.003295670416315,0.043648503020412045,-0.9316107398787351,0.006510147577513684,12613.322367233863,11067.31927037556,11760.600915943478,12536.469405308666,0.17284054592483644,-0.0988567760787735,0.32076866170073104
13.199987411499023,-1.6907334654298107,-0.18838159687738076,1.003221577419826,0.05060434731386295,-0.9319689778052704,0.0064715546703776345,12558.760601556229,11088.399306433357,11752.669246357236,12566.44413904141,0.15656801653519237,-0.09724059475652219,0.31035202257997363
13.20998740196228,-1.6896301560109686,-0.17931154412721514,1.0031122329831832,0.0574994734658237,-0.9322377309420488,0.006402716811126726,12647.033375382229,11115.892485262995,11622.117061328696,12374.397815305349,0.16186023589388343,-0.08248907290611629,0.219357479240149
13.219987392425537,-1.6886058132292685,-0.1699239978772018,1.0030664032875327,0.06486491608834469,-0.9324301962093866,0.006290635092152953,12756.023458430105,11189.067625003743,11546.722954793444,12284.464548595834,0.1035273623875913,-0.018667019857297365,0.21884135186270393
13.229987382888794,-1.6873638613292952,-0.16092160474012362,1.0027447643124796,0.06866170058825277,-0.9325108876426383,0.006224964486048389,12660.939500920198,11306.925338324298,11569.506952869477,12348.84409123376,0.11149981003148068,-0.036742212492843464,0.25833421672514323
13.23998737335205,-1.6859759344693566,-0.15125826865721734,1.0027941090484505,0.0717370430588869,-0.932532831738987,0.006150362728778793,12568.849240190491,11090.288413085287,11708.806647591833,12348.316975551374,0.14748232386249094,-0.08601735102848888,0.1894333102872539
13.249987363815308,-1.684473526251752,-0.14196491370497405,1.0026743765324737,0.0781203693966479,-0.932553038152914,0.005981520331498902,12441.629460119266,11071.929668869743,11880.970968990883,12444.887588060337,0.1849645757578965,-0.14560055441452885,0.2373421239242683
13.259987354278564,-1.682988963308619,-0.13273691739310747,1.002533997876618,0.0849294601051757,-0.9325023841786556,0.005762712321104686,12498.667529240603,11098.329681387133,11787.945609599617,12560.09749593639,0.20970450203349267,-0.17666987599328304,0.2808467457433991
13.269987344741821,-1.6816086362325775,-0.12329901068435399,1.0023490636202592,0.09188698275449962,-0.9323588248370082,0.005491351337250323,12684.458270253172,11099.837328371941,11615.461719345069,12507.69444076841,0.19158847702188053,-0.17199164533005523,0.264161458667549
13.279987335205078,-1.6799279825167617,-0.11347595018446298,1.0025523631918762,0.09886260427059733,-0.9321179442780957,0.00517263842724619,12685.683199261966,11196.877228373663,11606.06894507021,12444.828123652032,0.22246605500372052,-0.14347393760278265,0.2686245549224136
13.289987325668335,-1.6783476074444705,-0.10455908129512359,1.0024189453836114,0.1054774765249999,-0.9317833421726743,0.004825474420416905,12682.73825013583,11274.365108127764,11723.535186125177,12488.036859639531,0.22349985297262542,-0.09056674147003763,0.36100212517891883
13.299987316131592,-1.6768897848050712,-0.094887945575876,1.0024046520292154,0.10873000720082468,-0.9316118549867143,0.004650664138515622,12629.849724952392,11159.302558056044,11515.874252613068,12347.654279652272,0.1896261685416769,-0.09881768956864505,0.14302594228060891
13.309987306594849,-1.675497537055021,-0.08624269554304659,1.0022809044154108,0.11186353047945044,-0.9313690113752136,0.004455622912830516,12633.953333590202,11156.369459002382,11490.64443010811,12423.04400941327,0.14652167422484363,-0.10617980345405575,0.16182637855329202
13.319987297058105,-1.6740219152510505,-0.07714780916532725,1.0022674776581635,0.11855271733697262,-0.9307954282222882,0.004022081384267941,12580.32926070642,11164.887529515207,11566.074889733663,12446.589731915243,0.11056306291201534,-0.12059760614467473,0.17630795526540166
13.329987287521362,-1.6719124299392478,-0.06754979714733494,1.0018947515701229,0.12232184602467405,-0.9304798728233881,0.0037794407698699475,12553.899030214985,11160.038801013987,11682.445017963624,12480.089740040428,0.15991648779501133,-0.1464340707173787,0.22518435632229816
13.33998727798462,-1.670065546771756,-0.058510835398350294,1.0017206865036206,0.12334037768472954,-0.9303731535115948,0.003707268446854186,12415.771708739117,11092.195346133973,11852.549709344026,12549.016935038813,0.16532551395802242,-0.149222523299338,0.23851455447806555
13.349987268447876,-1.6681965989793472,-0.049021202453117384,1.00150954445477,0.12571724539926143,-0.930065585476422,0.0035239855495071805,12520.135846825804,11228.90554694783,11904.689999025544,12561.138935099654,0.1588399191092127,-0.16511746585162365,0.362833898041457
13.359987258911133,-1.6663869940938294,-0.03998523125288818,1.0014109334432881,0.1320439437397263,-0.9292886215991024,0.0030507702468603975,12662.954711142776,11296.123576691138,11615.171384298164,12523.650867055316,0.15221665722168842,-0.16397340649791084,0.31305022143244526
13.36998724937439,-1.6646879543057331,-0.03095762573600431,1.0014416252381826,0.13880646834866328,-0.9283433390757347,0.0025238062184322774,12697.564555588975,11188.167974870472,11666.741922430037,12547.393609357161,0.11570183399078782,-0.15114944728515395,0.31194382179625735
13.379987239837646,-1.662720049882706,-0.021719561936848483,1.0014341735838614,0.14576910921370215,-0.9272411522732085,0.001967152759804607,12806.625075128375,11308.070445695485,11678.08726689467,12416.259878646271,0.10779575573092337,-0.13323191546909163,0.35160691000203614
13.389987230300903,-1.660714012306024,-0.012615231213368,1.0014238294096804,0.1526665784176056,-0.9260310570096407,0.0014155418931440142,12547.455843198737,11298.38812564115,11619.114174912867,12372.472074108882,0.10783492925511406,-0.10117715968354812,0.1864006079582287
13.39998722076416,-1.6586278897217246,-0.0034887617551183814,1.001355816338539,0.15955100828168425,-0.9247073798539901,0.0008746174209181526,12447.415011449868,11353.068179571912,11749.571702603478,12395.09818657602,0.09980872537854757,-0.09681998816521785,0.22356898145585818
13.409987211227417,-1.6566652950970702,0.005247865865129299,1.0013172142046365,0.16652840081845946,-0.9232339874099299,0.0003444744184860877,12466.641030924124,11285.21972423806,11721.612806685895,12434.414351455209,0.07949711629060008,-0.05738625683999785,0.20645962418955577
13.419987201690674,-1.6542203403794598,0.014571495388868556,1.00099469741139,0.1702147996588514,-0.9224395506706649,6.669649456418987e-05,12478.750670749094,11296.638133228262,11640.043516661024,12460.034204690852,0.12923707626876824,-0.0757076467911284,0.19469545229496737
13.42998719215393,-1.6520122247682074,0.024026827945830286,1.0010465972357203,0.17376200049008877,-0.9215746256003935,-0.0001852338295457757,12515.75171019791,11226.687567547573,11693.711843010422,12474.954055752485,0.11914747730560893,-0.14054119606645682,0.20850736221413418
13.439987182617188,-1.6498971719676414,0.03307577914659052,1.0011530683232668,0.18060914685531448,-0.9198429487030824,-0.0006621802620194303,12534.436161934163,11234.927609684102,11712.935757969593,12445.609677406635,0.0996939506492287,-0.1589249418433034,0.21012786476698783
13.449987173080444,-1.6476705690125237,0.04168654127947578,1.0011383954927129,0.18412579479437408,-0.91897015407023,-0.0009099875699059154,12623.932959507023,11299.550139214294,11676.042363446137,12526.153414454984,0.10402079100653916,-0.15580007136823137,0.2939414160434382
13.459987163543701,-1.645340118558615,0.05084921247503303,1.0012149749940467,0.18498915413465356,-0.9187371503385627,-0.0009680631853352844,12664.698513910338,11318.122576219861,11615.939237898736,12417.256152859549,0.096065708781926,-0.1504231299898005,0.2463858655853188
13.469987154006958,-1.6431039191091992,0.05947141208282174,1.0012815416619814,0.18742902824721133,-0.9179957336954391,-0.0011183329639037189,12507.799835292964,11200.75943505066,11559.4424754903,12355.20705276962,0.07743592881605477,-0.13244472023139572,0.0790977437361827
13.479987144470215,-1.640630532848271,0.06847971580140877,1.0012995242366836,0.19433072308977628,-0.9159516454709253,-0.0015505510491831509,12425.707557617505,11205.711030422697,11727.257391085936,12428.22035134543,0.07507062590635294,-0.10368201739488511,0.14315738490076924
13.489987134933472,-1.6380003537239733,0.07740787900553166,1.0011591000723818,0.2015696798261417,-0.9136665542305807,-0.0019751728908769645,12417.078385891811,11126.616738694465,11717.11124627378,12384.679071465816,0.10474225164541051,-0.061001132802176075,0.08536159662284422
13.499987125396729,-1.6356266980424394,0.08632324451441357,1.0012908249225485,0.2085455265921593,-0.9113212737261756,-0.002348802837381335,12394.081796077582,11152.282862459326,11674.026097502501,12434.331195682389,0.07667965594253812,-0.03806647206617492,0.08621203033282661
13.509987115859985,-1.6330592180166812,0.09543061235342552,1.0013237898457794,0.2156152375363173,-0.9088232803547591,-0.0026877447895311225,12592.660389002087,11225.811611053245,11592.666203740422,12475.582799035463,0.05702255857886529,-0.07508901913346258,0.1842274602662365
13.519987106323242,-1.6305428720842796,0.10412810411954734,1.001350217086421,0.22241031077239726,-0.9063226241107962,-0.0029712203097445556,12654.518857826724,11237.86296534056,11629.223928878457,12423.700301488507,0.04751783562148859,-0.08299175449547877,0.20719483552659293
13.529987096786499,-1.6277806602294869,0.11298847956652265,1.0013542157206896,0.22933039029215313,-0.9036906121545741,-0.0032135578047530595,12585.951963377673,11215.64013745596,11498.683230778088,12351.047470473322,0.0851498405197485,-0.10299335109017771,0.0856011822119225
13.539987087249756,-1.6250040312323435,0.12212993048987042,1.0014426563405907,0.23665040634729836,-0.9008264564307068,-0.0034169767020977926,12619.250529163037,11331.553212900517,11498.175733148171,12305.165504640256,0.09170854290112584,-0.11289018826843134,0.12689562457657855
13.549987077713013,-1.6222188550308454,0.13088672189605344,1.0014065029318222,0.24365413236142103,-0.8980182439439364,-0.003561599183206236,12521.709541305067,11250.014058093519,11639.623092140782,12463.060322204512,0.09411848421131352,-0.10101121535553462,0.17977432922704378
13.55998706817627,-1.6193944657876702,0.13954884359029165,1.0013537491882403,0.2507051554602145,-0.8951293252735134,-0.003660819928832582,12519.737136092806,11236.30147159184,11590.37133099529,12506.968162051073,0.08472336755587684,-0.06628254325759894,0.1748450592973485
13.569987058639526,-1.6165522691390666,0.14802499694728435,1.0012692049621443,0.2580101180083505,-0.892064793951194,-0.003715152645312492,12589.131728518423,11146.0162109264,11597.945165546038,12390.528406756188,0.08593094310296168,-0.008755043411569907,0.12644152792176216
